Game: C C [1, 3] [3, 3] [True, True] [True, True];
2,1,1,0.12770843505859375,25,0.00510833740234375,18.2,0,0.0,25,1.0,2,3,9.444602489471436,25,0.37778409957885745,24.54475520435403,1330,53.2,1514,60.56;
2,1,1,0.11404824256896973,26,0.004386470868037297,18.423076923076923,0,0.0,26,1.0,2,3,17.921250820159912,26,0.6892788776984582,29.927983138010468,3079,118.42307692307692,3395,130.57692307692307;
2,1,1,0.11266589164733887,23,0.004898517028145168,19.434782608695652,0,0.0,23,1.0,2,3,9.088537454605103,23,0.3951538023741349,21.47975630946032,1362,59.21739130434783,1563,67.95652173913044;
2,1,1,0.22301769256591797,31,0.007194119115029612,26.35483870967742,0,0.0,31,1.0,2,3,27.90465998649597,31,0.9001503221450313,35.78813360025151,2578,83.16129032258064,2900,93.54838709677419;
2,1,1,0.25107288360595703,30,0.008369096120198568,37.8,0,0.0,30,1.0,2,3,33.89585781097412,30,1.1298619270324708,33.33997675797324,3888,129.6,4417,147.23333333333332;
Game: C C [3, 1] [3, 3] [True, True] [True, True];
1,1,3,23.582953214645386,21,1.1229977721259707,48.86193876782771,2194,104.47619047619048,2520,120.0,2,1,0.0971062183380127,21,0.004624105635143462,20.666666666666668,0,0.0,21,1.0;
1,1,3,13.506733894348145,27,0.5002494034943757,29.7003493724674,1576,58.370370370370374,1732,64.14814814814815,2,1,0.10508275032043457,27,0.0038919537155716506,16.14814814814815,0,0.0,27,1.0;
1,1,3,14.351691722869873,23,0.6239865966465162,39.161834445383896,1698,73.82608695652173,1945,84.56521739130434,2,1,0.07784557342529297,23,0.0033845901489257812,14.304347826086957,0,0.0,23,1.0;
1,1,3,16.57279920578003,24,0.6905333002408346,40.389379194756565,1903,79.29166666666667,2222,92.58333333333333,2,1,0.09379315376281738,24,0.003908048073450725,16.125,0,0.0,24,1.0;
1,1,3,17.542757511138916,19,0.9233030269020482,39.4489330299468,1788,94.10526315789474,2020,106.3157894736842,2,1,0.12879443168640137,19,0.0067786542992842825,22.68421052631579,0,0.0,19,1.0;
Game: C C [1, 2] [3, 3] [True, True] [True, True];
2,1,1,0.28171563148498535,38,0.007413569249604878,37.44736842105263,0,0.0,38,1.0,2,2,10.775432348251343,38,0.283564009164509,43.371154892719176,1323,34.81578947368421,1401,36.86842105263158;
2,1,1,0.08806371688842773,22,0.004002896222201261,18.0,0,0.0,22,1.0,2,2,2.7433881759643555,22,0.12469946254383434,25.002909527421483,461,20.954545454545453,494,22.454545454545453;
2,1,1,0.1567981243133545,28,0.005599933011191232,18.75,0,0.0,28,1.0,2,2,2.8811569213867188,28,0.1028984614780971,18.313586154608817,1104,39.42857142857143,1146,40.92857142857143;
2,1,1,0.1328597068786621,22,0.006039077585393732,21.772727272727273,0,0.0,22,1.0,2,2,3.501141309738159,22,0.15914278680627997,24.299511864153786,524,23.818181818181817,557,25.318181818181817;
2,1,1,0.614633321762085,30,0.020487777392069497,97.93333333333334,0,0.0,30,1.0,2,2,33.5276837348938,30,1.1175894578297934,79.02725561282864,1481,49.36666666666667,1523,50.766666666666666;
Game: C C [2, 1] [3, 3] [True, True] [True, True];
1,1,2,15.4896399974823,35,0.4425611427852086,42.105266159493326,1348,38.51428571428571,1403,40.08571428571429,2,1,0.17365336418151855,35,0.0049615246909005305,22.142857142857142,0,0.0,35,1.0;
1,1,2,3.8337252140045166,24,0.15973855058352152,19.3967607147069,871,36.291666666666664,908,37.833333333333336,2,1,0.12147903442382812,24,0.005061626434326172,18.333333333333332,0,0.0,24,1.0;
1,1,2,4.913605451583862,26,0.1889848250609178,24.2607955592371,1058,40.69230769230769,1100,42.30769230769231,2,1,0.17783498764038086,26,0.006839807216937725,29.5,0,0.0,26,1.0;
1,1,2,12.7703218460083,26,0.4911662248464731,32.30194363590776,1298,49.92307692307692,1341,51.57692307692308,2,1,0.2386641502380371,26,0.009179390393770658,37.34615384615385,0,0.0,26,1.0;
1,1,2,15.817152976989746,31,0.5102307411932177,48.577323154952346,1350,43.54838709677419,1401,45.193548387096776,2,1,0.3913862705230713,31,0.012625363565260363,45.225806451612904,0,0.0,31,1.0;
Game: C C [2, 3] [3, 3] [True, True] [True, True];
2,1,2,2.9751195907592773,25,0.11900478363037109,41.64653949938993,348,13.92,386,15.44,2,3,19.834499835968018,25,0.7933799934387207,34.91655879462221,2262,90.48,2912,116.48;
2,1,2,3.402001142501831,31,0.10974197233876874,53.23006412437208,367,11.838709677419354,418,13.483870967741936,2,3,27.927862644195557,31,0.9008987949740502,35.52304610591705,3356,108.25806451612904,3908,126.06451612903226;
2,1,2,7.8563008308410645,37,0.21233245488759633,58.66840898285352,691,18.675675675675677,753,20.35135135135135,2,3,49.917603492736816,37,1.3491244187226166,46.358136729063034,5679,153.48648648648648,6318,170.75675675675674;
2,1,2,52.97319483757019,74,0.715853984291489,44.460004031253334,2834,38.2972972972973,2982,40.2972972972973,2,3,138.3488850593567,74,1.8695795278291445,44.37405231150446,12977,175.36486486486487,15253,206.1216216216216;
2,1,2,57.356040954589844,72,0.7966116799248589,53.641018289223176,4183,58.09722222222222,4303,59.763888888888886,2,3,146.87395119667053,72,2.039915988842646,52.35188595061547,14103,195.875,15234,211.58333333333334;
Game: C C [3, 2] [3, 3] [True, True] [True, True];
1,1,3,280.15684270858765,63,4.446934011247423,72.9147963658634,19574,310.6984126984127,21618,343.14285714285717,2,2,35.81757211685181,63,0.5685328907436795,88.75699201871868,3383,53.698412698412696,3485,55.317460317460316;
1,1,3,9.497381448745728,27,0.351754868472064,28.17039335750009,1312,48.592592592592595,1486,55.03703703703704,2,2,1.8117594718933105,27,0.0671022026627152,19.422210724064193,367,13.592592592592593,412,15.25925925925926;
1,1,3,21.228707790374756,28,0.758168135370527,35.9266753055663,2986,106.64285714285714,3692,131.85714285714286,2,2,2.696516990661621,28,0.09630417823791504,36.83076556565406,398,14.214285714285714,445,15.892857142857142;
1,1,3,226.201012134552,40,5.6550253033638,101.01127751421788,11204,280.1,12790,319.75,2,2,10.318701028823853,40,0.25796752572059634,100.24760595940536,737,18.425,807,20.175;
1,1,3,64.62211108207703,44,1.4686843427744778,40.87370553545975,9721,220.9318181818182,10455,237.61363636363637,2,2,9.701794385910034,44,0.22049532695250076,49.14387532309319,2514,57.13636363636363,2589,58.84090909090909;
